Supplier,Supplier_SKU,Name,Brand,Barcode,Cost_Price,RRP,Stock,Category
uhp,BT26,Plant Protein Cacao Mint Cookies & Cream,Botanika Blends,9350181003552,42.59,74.95,,"Active Living, Cyber Sale"
uhp,BT31,Plant Protein Double Shot Iced Coffee,Botanika Blends,9350181003521,42.59,74.95,,"Active Living, Cyber Sale"
uhp,BT32,Plant Protein Golden Chai Latte,Botanika Blends,9350181003460,28.38,49.95,,"Active Living, Cyber Sale"
uhp,BT33,Plant Protein Raspberry Coconut,Botanika Blends,9350181003484,28.38,49.95,,"Active Living, Cyber Sale"
uhp,BT41,Beauty Potion Berry Nice Vegan Collagen Boost,Botanika Blends,9350181003682,30.09,52.95,,"Body & Beauty, Cyber Sale, Natural Remedies"
uhp,BT42,Plant Protein Apple Pie,Botanika Blends,9350181003729,42.59,74.95,,"Active Living, Cyber Sale"
uhp,BT43,Plant Protein Custard Filled Cinnamon Donut,Botanika Blends,9350181003804,42.59,74.95,,"Active Living, Cyber Sale"
uhp,BT44,Plant Protein Vanilla Cake Batter,Botanika Blends,9350181003767,42.59,74.95,,"Active Living, Cyber Sale"
uhp,BT48,Plant Protein Blueberry Pancake,Botanika Blends,9350181004306,28.38,49.95,,"Active Living, Cyber Sale"
uhp,BT49,Plant Protein Blueberry Pancake,Botanika Blends,9350181004313,42.59,74.95,,"Active Living, Cyber Sale"
uhp,BT78,Green Alchemy Nutrient Dense Greens Apple Mint,Botanika Blends,9350181003811,28.38,49.95,,"Cyber Sale, Superfoods"
uhp,BT86,Plant Protein Apple Pie,Botanika Blends,9350181003712,28.38,49.95,,"Active Living, Cyber Sale"
uhp,BT88,Plant Protein Custard Filled Cinnamon Donut,Botanika Blends,9350181003798,28.38,49.95,,"Active Living, Cyber Sale"
uhp,BT90,Plant Protein Vanilla Cake Batter,Botanika Blends,9350181003750,28.38,49.95,,"Active Living, Cyber Sale"
uhp,BT94,Magikal Mushroom Mix Cacao,Botanika Blends,9350181003972,23.84,41.95,,"Cyber Sale, Pantry, Superfoods"
uhp,BT96,Magikal Mushroom Mix Coffee,Botanika Blends,9350181003989,23.84,41.95,,"Cyber Sale, Pantry, Superfoods"
uhp,BT98,Keto Creamer Original,Botanika Blends,9350181004054,17.02,29.95,,"Cyber Sale, Pantry"
uhp,BTE02,Organic Herbal Tea Bags Detox Dharma Blend,Buddha Teas,819005015410,8.72,13.95,,"Cyber Sale, Natural Remedies, Pantry"
uhp,BTE03,Organic Herbal Tea Bags Divine Immunity Blend,Buddha Teas,819005011474,8.72,13.95,,"Cyber Sale, Natural Remedies, Pantry"
uhp,BTE04,Organic Herbal Tea Bags Elderberry Tea,Buddha Teas,819005010194,8.72,13.95,,"Cyber Sale, Pantry"
uhp,BTE05,Organic Herbal Tea Bags Hibiscus Tea,Buddha Teas,819005010286,8.72,13.95,,"Cyber Sale, Mother's Day, Pantry"
uhp,TM12,Pads Extra Regular,TOM Organic,9346285001662,28.51,10.19,,Body & Beauty
uhp,BTE07,Organic Herbal Tea Bags Sleepy Temple Blend,Buddha Teas,819005011511,8.72,13.95,,"Cyber Sale, Natural Remedies, Pantry"
uhp,BTE08,Organic Herbal Tea Bags Turmeric Ginger Tea,Buddha Teas,819005010477,8.72,13.95,,"Cyber Sale, Pantry, Superfoods"
uhp,BTE09,Organic Herbal Tea Bags Zen Cleanse Blend,Buddha Teas,819005011504,8.72,13.95,,"Cyber Sale, Natural Remedies, Pantry"
uhp,BTE10,Organic Herbal Tea Bags Calm Buddha Blend,Buddha Teas,819005011528,8.72,13.95,,"Christmas, Cyber Sale, Natural Remedies, Pantry"
uhp,TM13,Pads Extra Super,TOM Organic,9346285001679,28.51,10.19,,Body & Beauty
uhp,BTE12,Organic Herbal Tea Bags Digestive Nirvana Blend,Buddha Teas,819005011481,8.72,13.95,,"Cyber Sale, Natural Remedies, Pantry"
uhp,BTE14,Organic Herbal Tea Bags Dandelion Root Tea,Buddha Teas,819005010170,9.34,14.95,,"Cyber Sale, Mother's Day, Pantry"
uhp,BTE15,Organic Herbal Tea Bags Holy Basil Tea (Tulsi),Buddha Teas,819005010293,8.72,13.95,,"Cyber Sale, Pantry"
uhp,BTE16,Organic Herbal Tea Bags Raspberry Leaf Tea,Buddha Teas,819005010392,8.72,13.95,,"Cyber Sale, Natural Remedies, Pantry"
uhp,BTE21,Organic Herbal Tea Bags Milk Thistle Tea,Buddha Teas,819005010354,8.72,13.95,,"Cyber Sale, Pantry"
uhp,BTE25,Organic Herbal Tea Bags Cranberry Comfort Blend,Buddha Teas,819005014505,8.72,13.95,,"Cyber Sale, Pantry"
uhp,EC15,Lip Balm Display Pure & Simple Vanilla,Eco Lips,815601026089,102.27,7.5,,Body & Beauty
uhp,EC44,Lip Balm Display Bee Free Lemon-Lime,Eco Lips,859623000412,115.91,8.5,,Body & Beauty
uhp,EC45,Lip Balm Display Bee Free Superfruit,Eco Lips,859623004441,115.91,8.5,,Body & Beauty
uhp,BTE26,Organic Herbal Tea Bags Echinacea Elderberry Blend,Buddha Teas,819005015540,8.72,13.95,,"Cyber Sale, Pantry"
uhp,BTE27,Organic Herbal Tea Bags Meditation Moment,Buddha Teas,819005011856,8.72,13.95,,"Cyber Sale, Natural Remedies, Pantry"
uhp,BTE28,Organic Herbal Tea Bags Throat Bliss Blend,Buddha Teas,819005015557,8.72,13.95,,"Cyber Sale, Natural Remedies, Pantry"
uhp,BTE29,Organic Herbal Tea Bags Spearmint Leaf Tea,Buddha Teas,819005010699,8.72,13.95,,"Cyber Sale, Pantry"
uhp,BTE30,Organic Tea Bags Matcha Green Tea,Buddha Teas,819005011610,9.34,14.95,,"Cyber Sale, Pantry, Superfoods"
uhp,BTF01,Kitchen Tidy Bag Small 8L,Biotuff,9349780000048,3.38,5.95,,Home
uhp,BTF02,General Use Bin Liners Medium 30L,Biotuff,9349780000055,5.65,9.95,,Home
uhp,BTF03,General Use Bin Liners Medium 60L,Biotuff,9349780000253,10.2,17.95,,Home
uhp,BTF04,Kitchen Tidy Bag Small 8L,Biotuff,9349780000116,8.49,14.95,,Home
uhp,BTF05,Kitchen Tidy Bag Small 8L,Biotuff,9349780000239,14.74,25.95,,Home
uhp,BTF07,Dog Waste Bags & Dispenser 4 x 15 Bag Rolls,Biotuff,9349780000017,9.06,15.95,,Home
uhp,BTF08,Dog Waste Bags Refill 4 x 15 Bag Rolls,Biotuff,9349780000031,5.65,9.95,,Home
uhp,BTF09,General Use Bin Liners Medium20L,Biotuff,9349780000109,5.65,9.95,,Home
uhp,BTF20,Resealable Large Storage Bags 27x30cm,Biotuff,9349780000338,8.49,14.95,,Home
uhp,BTF21,Resealable Sandwich Bags 18x17cm,Biotuff,9349780000260,6.22,10.95,,Home
uhp,BTF22,Compostable Cling Wrap 100 x 30cm Sheets,Biotuff,9349780000277,6.22,10.95,,Home
uhp,BTF50,Compostable Freezer Bags Medium 4L,Biotuff,9349780000369,3.95,6.95,,Home
uhp,BTF51,Compostable Freezer Bags Large 6L,Biotuff,9349780000376,3.95,6.95,,Home
uhp,BU01,Bio-Bubble Probiotic,NTS Health,9332591013949,10.77,18.95,,Natural Remedies
uhp,BU02,Bio-Bubble Probiotic,NTS Health,9332591011006,18.72,32.95,,Natural Remedies
uhp,BU03,Bio-Bubble Gluten Free Probiotic,NTS Health,9332591021357,24.4,42.95,,Natural Remedies
uhp,CCR01,Protein Crunch Granola Toasted Almond & Cinnamon,Coastal Crunch,9356481000048,9.97,15.99,,"Active Living, Pantry"
uhp,CCR02,"Protein Crunch Granola Cacao, Hazelnut & Chia",Coastal Crunch,9356481000031,9.97,15.99,,"Active Living, Pantry"
uhp,CCR03,Protein Crunch Granola Gingernut Crunch,Coastal Crunch,9356481000055,9.97,15.99,,"Active Living, Pantry"
uhp,CE21,Vegan Ear Candles Unscented,Harmony's Ear Candles,639062912435,9.63,16.95,,Natural Remedies
uhp,CE22,Vegan Ear Candles Unscented,Harmony's Ear Candles,639062912442,17.02,29.95,,Natural Remedies
uhp,CE23,Vegan Ear Candles Lavender Scented,Harmony's Ear Candles,639062912558,9.63,16.95,,Natural Remedies
uhp,CE24,Vegan Ear Candles Lavender Scented,Harmony's Ear Candles,639062912565,17.02,29.95,,Natural Remedies
uhp,CE25,"Vegan Ear Candles Eucalyptus, Lavender & Peppermint",Harmony's Ear Candles,639062912770,9.63,16.95,,Natural Remedies
uhp,CH123,Stainless Steel Bottle Silver 'Thirsty Max',Cheeki,9342192004185,21,39.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH126,Stainless Steel Bottle Azure 'Thirsty Max',Cheeki,9342192000668,21,39.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH181,Stainless Steel Bottle Insulated Matte Black,Cheeki,9342192004680,26.5,49.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH182,Stainless Steel Bottle Insulated Silver,Cheeki,9342192004673,26.5,49.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH184,Stainless Steel Bottle Adventure Insulated Sandstone ,Cheeki,9342192000651,42,79.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH185,Stainless Steel Bottle Adventure Insulated Aqua,Cheeki,9342192006875,24,44.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH186,Stainless Steel Bottle Adventure Insulated Magenta,Cheeki,9342192006868,24,44.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH187,Stainless Steel Bottle Adventure Insulated Slate,Cheeki,9342192006851,24,44.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH189,Adventure Sports Lid with Straw Cleaner,Cheeki,9342192006905,8,14.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH191,Classic Bottle Replacement Lid,Cheeki,9342192004697,7,12.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH192,Coffee Mug Lid,Cheeki,9342192000781,7,12.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH196,Tri-Tech Sports Lid,Cheeki,9342192004871,7,12.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH210,Coffee Mug Watercolour,Cheeki,9342192006424,24,44.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH213,Coffee Mug Pink,Cheeki,9342192004901,23,42.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH217,Coffee Mug Chocolate,Cheeki,9342192006448,24,44.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH220,Coffee Mug Aqua,Cheeki,9342192006660,23,42.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH237,Insulated Tumbler Toucan with S/Steel Straw,Cheeki,9342192006479,21.5,39.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH266,Coffee Mug Surf,Cheeki,9342192006882,24,44.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH267,Coffee Mug 3D Watercolour,Cheeki,9342192006899,25,46.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH268,Stainless Steel Bottle Insulated Slate,Cheeki,9342192007094,24,44.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH269,Kids Insulated Tumbler Dinosaur,Cheeki,9342192007124,21.5,39.95,,"Christmas, Cyber Sale, Home"
uhp,CH270,Kids Insulated Tumbler Unicorn,Cheeki,9342192007131,21.5,39.95,,"Christmas, Cyber Sale, Home"
uhp,CH278,Coffee Mug Evergreen,Cheeki,9342192007100,23,42.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH279,Coffee Mug Evergreen,Cheeki,9342192007117,24,44.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH280,Insulated Adventure Stainless Steel Bottle Aqua,Cheeki,9342192006653,26.5,49.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH281,Insulated Adventure Stainless Steel Bottle Magenta,Cheeki,9342192006646,26.5,49.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH282,Insulated Adventure Stainless Steel Bottle Slate,Cheeki,9342192006639,26.5,49.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH283,Stainless Steel Bottle Adventure Azure,Cheeki,9342192000644,18.5,34.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH284,Stainless Steel Bottle Adventure Lime,Cheeki,9342192000620,18.5,34.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH286,Stainless Steel Bottle Adventure Sandstone,Cheeki,9342192000637,18.5,34.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH289,Kids Bottle Replacement Lid Arcade,Cheeki,9342192007018,8,14.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH290,Kids Bottle Replacement Lid Dinosaur,Cheeki,9342192006967,8,14.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH291,Kids Bottle Replacement Lid Fairy,Cheeki,9342192006974,8,14.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH292,Kids Bottle Replacement Lid Ladybug,Cheeki,9342192006981,8,14.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH293,Kids Bottle Replacement Lid Mermaid,Cheeki,9342192007025,8,14.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH294,Kids Bottle Replacement Lid Sharks,Cheeki,9342192007001,8,14.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH295,Kids Bottle Replacement Lid Unicorn,Cheeki,9342192006998,8,14.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH301,Kids Bottle Insulated Dinosaur,Cheeki,9342192006738,21.5,39.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH303,Kids Bottle Insulated Ladybug,Cheeki,9342192006707,21.5,39.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH304,Kids Bottle Insulated Sharks,Cheeki,9342192006721,21.5,39.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH305,Kids Bottle Insulated Unicorn,Cheeki,9342192006714,21.5,39.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH306,Kids Bottle Insulated Arcade,Cheeki,9342192000767,21.5,39.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH310,Stainless Steel Bottle Adventure Insulated Azure,Cheeki,9342192000743,42,79.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH311,Stainless Steel Bottle Adventure Insulated White,Cheeki,9342192000736,26.5,49.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH312,Stainless Steel Bottle Insulated White,Cheeki,9342192007049,24,44.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH313,Stainless Steel Bottle Insulated Azure,Cheeki,9342192000750,26.5,49.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH320,Stainless Steel Bottle Insulated Sunrise,Cheeki,9342192007087,24,44.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH321,Stainless Steel Bottle Insulated Watermelon,Cheeki,9342192007070,24,44.95,,"Cyber Sale, Home, Mega Sale"
uhp,CH51,Organic Rainbow Chai Tea Bags,Chai Tea,9309002232015,8.72,13.95,,Pantry
uhp,CH512,Organic Chunky Turmeric Chai,Chai Tea,9309002232107,11.22,17.95,,"Pantry, Superfoods"
uhp,CH513,Organic Chunky Turmeric Chai Tea Bags,Chai Tea,9309002232138,8.72,13.95,,"Pantry, Superfoods"
uhp,CH515,Organic Chaga Chai 7 Mushroom Blend,Chai Tea,9309002232176,35.59,56.95,,Pantry
uhp,CH52,Organic Rainbow Chai,Chai Tea,9309002232084,11.84,18.95,,Pantry
uhp,CH53,Rainbow Chai,Chai Tea,9309002232008,9.34,14.95,,Pantry
uhp,CH54,Organic Rooibos Chai,Chai Tea,9309002232046,11.22,17.95,,Pantry
uhp,CH55,Spice Mix,Chai Tea,9309002232053,11.22,17.95,,Pantry
uhp,CH56,Spiced Dandelion,Chai Tea,9309002232022,13.72,21.95,,Pantry
uhp,CH57,Organic Rooibos Chai Tea Bags,Chai Tea,9309002232091,8.72,13.95,,Pantry
uhp,CH58,Organic Rainbow Spiced Cacao,Chai Tea,9309002232145,10.59,16.95,,Pantry
uhp,CH59,Organic Rainbow Turmeric Chai,Chai Tea,9309002232152,13.72,21.95,,"Pantry, Superfoods"
uhp,CH60,Spiced Dandelion Chai Tea Bags,Chai Tea,9309002232039,8.72,13.95,,Pantry
uhp,CH63,Spice Mix Tea Bags,Chai Tea,9309002232060,8.09,12.95,,Pantry
uhp,CH68,Organic Tulsi Rose Chai,Chai Tea,9309002232114,11.22,17.95,,Pantry
uhp,CH69,Organic Tulsi Rose Chai Tea Bags,Chai Tea,9309002232121,8.72,13.95,,Pantry
uhp,CH70,Instant Karma Organic Chai Latte,Chai Tea,9309002232169,8.72,13.95,,Pantry
uhp,CH88,Coffee Mug Chocolate,Cheeki,9342192004215,23,42.95,,"Cyber Sale, Home, Mega Sale"
uhp,CHU01,Apple Cider Vinegar Gummies Sugar Free,Chuu Nutrition,9369998168040,15.88,27.95,,"Christmas, Natural Remedies, Snacks, Superfoods"
uhp,CHU05,Elderberry and Echinacea Gummies 99% Sugar Free,Chuu Nutrition,9369900032520,18.15,31.95,,"Natural Remedies, Snacks"
uhp,CL01,Colloidal Silver,Original Colloidal,793573396006,25.54,44.95,,Natural Remedies
uhp,CL02,Colloidal Copper,Original Colloidal,793573395993,25.54,44.95,,Natural Remedies
uhp,CL05,Colloidal Four,Original Colloidal,793573395986,28.38,49.95,,Natural Remedies
uhp,CLE01,Loo Clean Flushable Plastic Free Wipes,CleanLIFE,9351148100949,1.69,2.99,,"Cyber Sale, Home, Mega Sale"
uhp,CLE02,Loo Clean Flushable Plastic Free Wipes,CleanLIFE,9351148100925,3.69,6.49,,"Cyber Sale, Home, Mega Sale"
uhp,CLE03,Toosh Clean Flushable Plastic Free Wipes,CleanLIFE,9351148101045,3.97,6.99,,"Body & Beauty, Cyber Sale"
uhp,CLE04,Baby Clean Flushable Plastic Free Wipes,CleanLIFE,9351148100901,3.4,5.99,,"Cyber Sale, Home, Mega Sale"
uhp,CLE06,Sticky Clean Flushable Plastic Free Wipes,CleanLIFE,9351148101144,1.75,2.99,,"Body & Beauty, Cyber Sale, Mega Sale"
uhp,CLE09,Vinegar Clean Floor Plastic Free Wipes,CleanLIFE,9351148101427,7.9,13.99,,"Cyber Sale, Home"
uhp,CLE10,2 In 1 Plastic Free Wipes Hand and Surface Sanitiser,CleanLIFE,9351148101304,1.75,2.99,,"Cyber Sale, Home"
uhp,CLE11,Disinfectant Plastic Free Wipes General Cleaning,CleanLIFE,9351148100550,5.11,8.99,,"Cyber Sale, Home, Mega Sale"
uhp,TM14,Pads Extra Overnight,TOM Organic,9346285001686,32.27,11.95,,Body & Beauty
uhp,CLE14,Water Plastic Free Wipes Extra Gentle Baby and Newborns,CleanLIFE,9351148100598,3.69,6.49,,"Cyber Sale, Home, Mega Sale"
uhp,CLE15,Body Plastic Free Wipes Deodorising and Cleaning,CleanLIFE,9351148100635,4.54,7.99,,"Body & Beauty, Cyber Sale, Mega Sale"
uhp,CLE17,Bathroom Fresh Clean Flushable Plastic Free Wipes,CleanLIFE,9351148101281,5.11,8.99,,"Body & Beauty, Cyber Sale"
uhp,CLE19,Vinegar Clean Surface Plastic Free Wipes,CleanLIFE,9351148101441,6.77,11.99,,"Cyber Sale, Home"
uhp,CLE20,Kitchen Plastic Free Wipes Food Safe,CleanLIFE,9351148100697,3.4,5.99,,"Cyber Sale, Home, Mega Sale"
uhp,CLE21,Baby Clean Soothe Flushable Plastic Free Wipes,CleanLIFE,9351148101380,5.11,8.99,,"Cyber Sale, Home"
uhp,CLE22,Baby Clean Extra Gentle Plastic Free Wipes,CleanLIFE,9351148101236,4.54,7.99,,"Cyber Sale, Home, Mega Sale"
uhp,CLE24,Fem Clean Intimate Flushable Plastic Free Wipes,CleanLIFE,9351148101083,4.54,7.99,,"Body & Beauty, Cyber Sale"
uhp,CLE25,Meno Clean Wipes Flushable Plastic Free Wipes,CleanLIFE,9351148101120,4.54,7.99,,"Body & Beauty, Cyber Sale"
uhp,CLIF01,Energy Bar Blueberry Almond Crisp,CLIF,722252102607,27.03,3.95,,"Active Living, Cyber Sale, Fine Foods, Mega Sale, Snacks, Top Sellers"
uhp,CLIF02,Energy Bar Chocolate Almond Fudge,CLIF,722252387615,27.03,3.95,,"Cyber Sale, Mega Sale, Snacks, Top Sellers"
uhp,CLIF03,Energy Bar Chocolate Chip,CLIF,722252100900,27.03,3.95,,"Active Living, Christmas, Cyber Sale, Fine Foods, Mega Sale, Snacks, Top Sellers"
uhp,CLIF10,Energy Bar Chocolate Brownie,CLIF,722252101808,27.03,3.95,,"Active Living, Cyber Sale, Fine Foods, Mega Sale, Snacks, Top Sellers"
uhp,CLIF10DATE,Energy Bar Chocolate Brownie,CLIF,,27.03,3.95,,
uhp,CLIF11,Energy Bar Peanut Butter Banana with Dark Chocolate,CLIF,722252160195,27.03,3.95,,"Active Living, Cyber Sale, Mega Sale, Snacks, Top Sellers"
uhp,CLIF12,Energy Bar Chocolate Chip Peanut Crunch,CLIF,722252101303,27.03,3.95,,"Cyber Sale, Mega Sale, Snacks, Top Sellers"
uhp,CLIF12DATE,Energy Bar Chocolate Chip Peanut Crunch,CLIF,,27.03,3.95,,
uhp,CLIF22,Nut Butter Bar Chocolate & Peanut Butter,CLIF,722252268013,33.75,4.95,,"Active Living, Christmas, Cyber Sale, Snacks"
uhp,CLIF22DATE,Nut Butter Bar Chocolate & Peanut Butter,CLIF,,33.75,4.95,,
uhp,CLIF23,Nut Butter Bar Peanut Butter,CLIF,722252268037,33.75,4.95,,"Active Living, Cyber Sale, Fine Foods, Mega Sale, Snacks"
uhp,CLIF23DATE,Nut Butter Bar Peanut Butter,CLIF,,33.75,4.95,,
uhp,CLIF26,Nut Butter Bar Chocolate Chip & Peanut Butter,CLIF,722252123039,14.06,4.95,,"Christmas, Cyber Sale, Mega Sale, Snacks"
uhp,CLIF27P,Cardboard Countertop Display - Stock not included,CLIF,,,,,
uhp,CLIF32,Builders Bar Chocolate Mint,CLIF,722252601445,40.8,5.99,,"Active Living, Cyber Sale, Fine Foods, Mega Sale, Snacks, Top Sellers"
uhp,CLIF33,Builders Bar Chocolate Peanut Butter,CLIF,722252601414,40.8,5.99,,"Active Living, Cyber Sale, Fine Foods, Mega Sale, Snacks, Top Sellers"
uhp,CLIF51,Bloks Energy Chews Mountain Berry,CLIF,722252180681,76.7,7.5,,"Active Living, Cyber Sale, Mega Sale, Top Sellers"
uhp,CLIF52,Bloks Energy Chews Orange 25mg Caffeine,CLIF,722252180650,76.7,7.5,,"Active Living, Cyber Sale, Mega Sale"
uhp,CLIF53,Bloks Energy Chews Strawberry,CLIF,722252180629,76.7,7.5,,"Active Living, Cyber Sale, Mega Sale, Top Sellers"
uhp,CLIF54,Bloks Energy Chews Tropical Punch 25mg Caffeine,CLIF,722252180698,76.7,7.5,,"Active Living, Cyber Sale, Mega Sale"
uhp,CLIF55,Bloks Energy Chews Black Cherry 50mg Caffeine,CLIF,722252180643,76.7,7.5,,"Active Living, Cyber Sale, Mega Sale, Top Sellers"
uhp,CLIF56,Bloks Energy Chews Margarita 150mg Sodium,CLIF,722252180674,76.7,7.5,,"Active Living, Cyber Sale, Mega Sale, Top Sellers"
uhp,CLIF58,Bloks Energy Chews Salted Watermelon 100mg Sodium,CLIF,722252488565,76.7,7.5,,"Active Living, Cyber Sale, Mega Sale, Top Sellers"
uhp,CLN01,Dishwasher Detergent Sheets Lemon,Cleaner Days,9309001581022,11.9,20.95,,Home
uhp,CLN10,Laundry Detergent Sheets Fragrance Free,Cleaner Days,9309001581015,9.63,16.95,,Home
uhp,CLN11,Laundry Detergent Sheets Lemon + Eucalyptus,Cleaner Days,9309001581008,9.63,16.95,,Home
uhp,CM01,Maple Syrup Grade A,Coombs Family Farms,710282339087,12.47,19.95,,Pantry
uhp,CM02,Maple Syrup Grade A,Coombs Family Farms,710282329163,21.84,34.95,,Pantry
uhp,CM03,Maple Syrup Grade A,Coombs Family Farms,710282329323,37.47,59.95,,Pantry
uhp,CM04,Maple Sugar 100% Pure,Coombs Family Farms,710282930062,9.97,15.95,,Pantry
uhp,CN01,Noni Juice 100% Fresh,Cook Islands,755875369362,15.89,27.95,,Pantry
uhp,CNW01,Cayenne Pepper Extract with dropper,Cayenne Nature's Wonder,080687434138,16.5,29.95,,"Cyber Sale, Natural Remedies, Pantry"
uhp,CNW04,Oil of Oregano Berry Flavour,Cayenne Nature's Wonder,659359588938,21.56,37.95,,"Cyber Sale, Natural Remedies"
uhp,CP01,Cacao Nibs Raw Certified Organic ,Power Super Foods,9332834002013,14.34,22.95,,"Pantry, Superfoods"
uhp,CP02,Cacao Nibs Raw Certified Organic  ,Power Super Foods,9332834002068,26.84,42.95,,"Pantry, Superfoods"
uhp,CP03,Cacao Powder Kraft Bag Certified Organic ,Power Super Foods,9332834002600,13.72,21.95,,"Pantry, Superfoods"
uhp,CP04,Cacao Powder Kraft Bag Certified Organic,Power Super Foods,9332834002655,24.97,39.95,,"Pantry, Superfoods"
uhp,CP16,Cacao Gold Butter Chunks Raw Certified Organic ,Power Super Foods,9332834002730,37.47,59.95,,"Pantry, Superfoods"
uhp,CP17,Cacao Butter Buttons Raw Certified Organic ,Power Super Foods,9332834003720,68.72,109.95,,"Pantry, Superfoods"
uhp,CP18,Cacao Butter Buttons Raw Certified Organic,Power Super Foods,9332834003737,37.47,59.95,,"Pantry, Superfoods"
uhp,CP21,Cacao Crunch Nibs Raw Certified Organic ,Power Super Foods,9332834002150,20.43,35.95,,"Pantry, Superfoods"
uhp,CP23,Cacao Gold Powder Certified Organic ,Power Super Foods,9332834002402,16.84,26.95,,"Pantry, Superfoods"
uhp,CP24,Cacao Gold Powder Certified Organic ,Power Super Foods,9332834002457,31.22,49.95,,"Pantry, Superfoods"
uhp,CP30,Cacao Gold Butter Chunks Raw Certified Organic ,Power Super Foods,9332834002747,68.72,109.95,,"Pantry, Superfoods"
uhp,CP35,Cacao Paste Buttons Ceremonial Grade Certified Organic ,Power Super Foods,9332834003676,43.72,69.95,,"Pantry, Superfoods"
