Domain,Old Path,Manual URL/Path,Dynamic Target Type,Dynamic Target ID
www.buyorganicsonline.com.au,/summer-salt-body-face-mask-chocolate-clay-120ml/,/beauty-personal-care/skin-care/,,
www.buyorganicsonline.com.au,/summer-salt-body-face-mask-green-clay-120ml/,/beauty-personal-care/skin-care/,,
www.buyorganicsonline.com.au,/summer-salt-body-vegan-collagen-eye-mask-sets-glitter-x5/,/,,
www.buyorganicsonline.com.au,/summer-salt-body-vegan-collagen-lip-mask-sets-glitter-x-5/,/,,
www.buyorganicsonline.com.au,/summer-salt-body-vegan-collagen-lip-mask-sets-gold-x-5/,/,,
www.buyorganicsonline.com.au,/summer-salt-body-crystal-facial-roller-amethyst-x1/,/,,
www.buyorganicsonline.com.au,/summer-salt-body-crystal-soap-aquamarine-lemongrass-150g/,/beauty-personal-care/body-care/,,
www.buyorganicsonline.com.au,/summer-salt-body-crystal-soap-opal-coconut-vanilla-150g/,/beauty-personal-care/body-care/,,
www.buyorganicsonline.com.au,/summer-salt-body-crystal-soap-lapis-lazuli-jasmine-lime-150g/,/beauty-personal-care/body-care/,,
www.buyorganicsonline.com.au,/urban-greens-seed-balls-for-planting-bee-friendly-flowers-24-per-tin-x-1/,/,,
www.buyorganicsonline.com.au,/urban-greens-seed-balls-for-planting-cottage-flowers-24-per-tin-x-1/,/,,
www.buyorganicsonline.com.au,/urban-greens-seed-balls-for-planting-field-of-poppies-24-per-tin-x-1/,/,,
www.buyorganicsonline.com.au,/urban-greens-seed-balls-for-planting-kitchen-herbs-24-per-tin-x-1/,/,,
www.buyorganicsonline.com.au,/urban-greens-seed-balls-for-planting-leafy-greens-24-per-tin-x-1/,/,,
www.buyorganicsonline.com.au,/martin-pleasance-vital-iron-vegecaps-60tabs/,/,,
www.buyorganicsonline.com.au,/martin-pleasance-vital-vitamin-d-vegecaps-60tabs/,/superfoods-supplements/,,
www.buyorganicsonline.com.au,/martin-pleasance-vital-calcium-vegecaps-60tabs/,/,,
www.buyorganicsonline.com.au,/niugini-organics-virgin-coconut-oil-soap-unboxed-lavender-24x125g/,/beauty-personal-care/body-care/,,
www.buyorganicsonline.com.au,/niugini-organics-virgin-coconut-oil-soap-unboxed-pure-unscented-24-x-125g/,/beauty-personal-care/body-care/,,
www.buyorganicsonline.com.au,/lotus-polenta-500g-k/,/,,
www.buyorganicsonline.com.au,/blue-dinosaur-hand-baked-bar-cheesecake-base-12-x-45g/,/,,
www.buyorganicsonline.com.au,/blue-dinosaur-hand-baked-bar-cinnamon-scroll-12-x-45g/,/,,
www.buyorganicsonline.com.au,/blue-dinosaur-hand-baked-bite-cheesecake-base-18-x-30g/,/,,
www.buyorganicsonline.com.au,/blue-dinosaur-hand-baked-energy-bar-caramel-choc-chunk-12-x-45g/,/,,
www.buyorganicsonline.com.au,/blue-dinosaur-hand-baked-energy-bar-mylk-choc-chunk-12-x-45g/,/,,
www.buyorganicsonline.com.au,/keto-naturals-crispy-cauli-barbecue-bites-8-x-27g/,/,,
www.buyorganicsonline.com.au,/keto-naturals-crispy-cauli-garlic-herb-bites-8-x-27g/,/,,
www.buyorganicsonline.com.au,/keto-naturals-cookies-vanilla-8-x-64g/,/,,
www.buyorganicsonline.com.au,/botanika-blends-plant-protein-caramelised-popcorn-1kg/,/superfoods-supplements/protein/,,
www.buyorganicsonline.com.au,/botanika-blends-plant-protein-spiced-pumpkin-pie-500g/,/superfoods-supplements/protein/,,
www.buyorganicsonline.com.au,/botanika-blends-plant-protein-spiced-pumpkin-pie-1kg/,/superfoods-supplements/protein/,,
www.buyorganicsonline.com.au,/carob-farm-carob-koala-lamington-50-x-15g/,/,,
www.buyorganicsonline.com.au,/carob-farm-carob-koala-100s-1000s-50-x-15g/,/,,
www.buyorganicsonline.com.au,/carob-farm-carob-block-original-12-x-95g/,/,,
www.buyorganicsonline.com.au,/carob-farm-carob-block-honeycomb-12-x-95g/,/,,
www.buyorganicsonline.com.au,/carob-farm-carob-block-salted-caramel-12-x-95g/,/,,
www.buyorganicsonline.com.au,/carob-farm-carob-block-lamington-12-x-95g/,/,,
www.buyorganicsonline.com.au,/carob-farm-carob-block-100s-1000s-12-x-95g/,/,,
www.buyorganicsonline.com.au,/dayly-gut-health-powder-superfruits-153g/,/superfoods-supplements/,,
www.buyorganicsonline.com.au,/dayly-gut-health-powder-natural-153g/,/superfoods-supplements/,,
www.buyorganicsonline.com.au,/dayly-gut-health-powder-salted-caramel-153g/,/superfoods-supplements/,,
www.buyorganicsonline.com.au,/dr-tungs-herbal-tooth-powder-tabs-spearmint-100-tabs/,/superfoods-supplements/,,
www.buyorganicsonline.com.au,/dr-tungs-herbal-tooth-powder-tabs-mint-free-100-tabs/,/superfoods-supplements/,,
www.buyorganicsonline.com.au,/pimp-my-snack-super-seeds-clusters-12-x-40g/,/snacks-treats/,,
www.buyorganicsonline.com.au,/pimp-my-snack-maple-cinnamon-seeds-clusters-12-x-40g/,/snacks-treats/,,
www.buyorganicsonline.com.au,/ethique-storage-tray-shampoo-conditioner-pink-x6/,/beauty-personal-care/hair-care/,,
www.buyorganicsonline.com.au,/ethique-storage-tray-shampoo-conditioner-aqua-x6/,/beauty-personal-care/hair-care/,,
www.buyorganicsonline.com.au,/ethique-storage-tray-shampoo-conditioner-charcoal-x6/,/beauty-personal-care/hair-care/,,
www.buyorganicsonline.com.au,/evolution-botanicals-ready-set-kombucha-zesty-lemon-ginger-sachets-10pk/,/,,
www.buyorganicsonline.com.au,/the-gluten-free-food-co-casarecce-gluten-free-pasta-210g/,/noodles/,,
www.buyorganicsonline.com.au,/hab-shifa-immuneq-junior-orange-flavour-chewable-tablets-60-tabs/,/,,
www.buyorganicsonline.com.au,/ethique-storage-tray-face-cleanser-bodywash-pink-x6/,/beauty-personal-care/skin-care/,,
www.buyorganicsonline.com.au,/ethique-storage-tray-face-cleanser-bodywash-aqua-x6/,/beauty-personal-care/skin-care/,,
www.buyorganicsonline.com.au,/ethique-storage-tray-face-cleanser-bodywash-charcoal-x6/,/beauty-personal-care/skin-care/,,
www.buyorganicsonline.com.au,/ethique-solid-face-cleanser-mini-deep-green-oily-normal-20-x-15g/,/beauty-personal-care/skin-care/,,
www.buyorganicsonline.com.au,/little-ethique-kids-solid-conditioner-mini-untangled-20-x-15g/,/beauty-personal-care/hair-care/,,
www.buyorganicsonline.com.au,/ethique-dogs-solid-shampoo-mini-bow-wow-bar-20-x-15g/,/beauty-personal-care/hair-care/,,
www.buyorganicsonline.com.au,/hemp-foods-australia-protein-seed-mix-5-x-200g/,/superfoods-supplements/protein/,,
www.buyorganicsonline.com.au,/jack-n-jill-baby-wash-fragrance-free-3-x-300ml/,/,,
www.buyorganicsonline.com.au,/jack-n-jill-baby-lotion-fragrance-free-6-x-100ml/,/,,
www.buyorganicsonline.com.au,/jack-n-jill-toothbrush-children-elephant-biodegradable-x8/,/beauty-personal-care/oral-care/,,
www.buyorganicsonline.com.au,/jack-n-jill-tooth-keepers-mixed-x8/,/,,
www.buyorganicsonline.com.au,/kintra-foods-herbal-tea-bags-french-earl-grey-25pk/,/drinks/tea-coffee/,,
www.buyorganicsonline.com.au,/luvin-life-floss-picks-eco-friendly-12-x-50pcs/,/,,
www.buyorganicsonline.com.au,/mindful-foods-lemon-balm-organic-20g/,/,,
www.buyorganicsonline.com.au,/the-monday-food-co-activated-buckwheat-granola-sour-cherry-270g/,/,,
www.buyorganicsonline.com.au,/the-monday-food-co-keto-gourmet-granola-peanut-butter-chocolate-chip-300g/,/snacks-treats/,,
www.buyorganicsonline.com.au,/mt-elephant-wholefood-blondie-mix-choc-chunk-350g/,/,,
www.buyorganicsonline.com.au,/myles-gray-theoils-room-spray-rose-geranium-ylang-ylang-200ml/,/plant-animal-oils/,,
www.buyorganicsonline.com.au,/myles-gray-theoils-room-spray-lavendar-chamomile-200ml/,/plant-animal-oils/,,
www.buyorganicsonline.com.au,/myles-gray-crystal-infused-reed-diffuser-salted-caramel-200ml/,/,,
www.buyorganicsonline.com.au,/myles-gray-crystal-infused-room-spray-salted-caramel-200ml/,/,,
www.buyorganicsonline.com.au,/myles-gray-crystal-infused-room-spray-citrus-burst-200ml/,/,,
www.buyorganicsonline.com.au,/myles-gray-crystal-infused-room-spray-watermelon-200ml/,/,,
www.buyorganicsonline.com.au,/myles-gray-crystal-infused-room-spray-coconut-clarity-200ml/,/,,
www.buyorganicsonline.com.au,/myles-gray-crystal-infused-room-spray-bulgarian-rose-200ml/,/,,
www.buyorganicsonline.com.au,/myles-gray-crystal-infused-room-spray-coconut-pineapple-vanilla-200ml/,/,,
www.buyorganicsonline.com.au,/myles-gray-crystal-infused-room-spray-lychee-guava-sorbet-200ml/,/,,
www.buyorganicsonline.com.au,/myles-gray-crystal-infused-room-spray-pride-raspberry-vanilla-200ml/,/,,
www.buyorganicsonline.com.au,/summer-salt-body-salt-scrub-coffee-350g/,/drinks/tea-coffee/,,
www.buyorganicsonline.com.au,/nutry-nuts-protein-hazelnut-butter-cups-double-choc-12-x-42g/,/superfoods-supplements/protein/,,
www.buyorganicsonline.com.au,/nutry-nuts-protein-peanut-butter-cups-milk-chocolate-12-x-42g/,/superfoods-supplements/protein/,,
www.buyorganicsonline.com.au,/oceans-halo-organic-purple-spring-roll-rice-wraps-10-sheets-120g/,/,,
www.buyorganicsonline.com.au,/oceans-halo-organic-spring-roll-rice-wraps-10-sheets-120g/,/,,
www.buyorganicsonline.com.au,/ora-health-bright-mind-complex-60-caps/,/,,
www.buyorganicsonline.com.au,/ora-health-clean-omega-d-60-caps/,/,,
www.buyorganicsonline.com.au,/ora-health-curcumin-biocomplex-60-caps/,/,,
www.buyorganicsonline.com.au,/next-generation-pet-foods-unreal-ear-low-fat-vegetarian-pet-treat/,/,,
www.buyorganicsonline.com.au,/ever-eco-insulated-stainless-steel-bottle-rise-sip-lid-350ml/,/,,
www.buyorganicsonline.com.au,/ever-eco-insulated-stainless-steel-bottle-balance-sip-lid-350ml/,/,,
www.buyorganicsonline.com.au,/purely-potato-instant-mashed-pot-tato-cheesy-potato-56g/,/,,
www.buyorganicsonline.com.au,/salt-of-the-earth-acacia-wood-salt-box/,/,,
www.buyorganicsonline.com.au,/sow-n-sow-gift-of-seeds-swan-river-daisy/,/,,
www.buyorganicsonline.com.au,/sow-n-sow-gift-of-seeds-california-poppy/,/,,
www.buyorganicsonline.com.au,/stuff-that-matters-face-moisturiser-lightweight-spf50-70ml/,/beauty-personal-care/skin-care/,,
www.buyorganicsonline.com.au,/summer-salt-body-glow-oil-bronzed-babe-cacao-30ml/,/plant-animal-oils/,,
www.buyorganicsonline.com.au,/summer-salt-body-salt-scrub-coconut-lime-350g/,/,,
www.buyorganicsonline.com.au,/summer-salt-body-salt-scrub-coconut-350g/,/,,
www.buyorganicsonline.com.au,/summer-salt-body-salt-scrub-pink-grapefruit-350g/,/,,
www.buyorganicsonline.com.au,/summer-salt-body-salt-scrub-sandalwood-vanilla-bean-350g/,/,,
www.buyorganicsonline.com.au,/summer-salt-body-crystal-elixir-glass-water-bottle-amethyst-550ml/,/,,
www.buyorganicsonline.com.au,/summer-salt-body-crystal-elixir-glass-water-bottle-clear-quartz-550ml/,/,,
www.buyorganicsonline.com.au,/summer-salt-body-dream-eye-mask-gold-satin-spandex/,/,,
www.buyorganicsonline.com.au,/summer-salt-body-hydrate-me-facial-moisturiser-50ml/,/beauty-personal-care/skin-care/,,
www.buyorganicsonline.com.au,/summer-salt-body-purify-me-toning-mist-100ml/,/,,
www.buyorganicsonline.com.au,/summer-salt-body-vegan-collagen-serum-30ml/,/beauty-personal-care/skin-care/,,
www.buyorganicsonline.com.au,/summer-salt-body-soothe-me-milk-cleanser-200ml/,/,,
www.buyorganicsonline.com.au,/switch-nutrition-shaker-black-700ml/,/,,
www.buyorganicsonline.com.au,/switch-nutrition-whiz-stick-electric-mixer-purple/,/,,
www.buyorganicsonline.com.au,/switch-nutrition-vitality-revitalising-greens-powder-strawberry-kiwi-150g/,/superfoods-supplements/,,
www.buyorganicsonline.com.au,/switch-nutrition-power-performance-energy-blend-mango-pineapple-165g/,/,,
www.buyorganicsonline.com.au,/the-betta-company-betta-for-bub-99-pure-water-baby-wipes-80pk/,/,,
www.buyorganicsonline.com.au,/the-betta-company-betta-for-bub-99-pure-water-baby-wipes-jumbo-240pk/,/,,
www.buyorganicsonline.com.au,/the-betta-company-betta-for-bub-99-pure-water-baby-wipes-travel-60pk/,/,,
www.buyorganicsonline.com.au,/thrive-tallow-tallow-based-body-butter-70ml/,/,,
www.buyorganicsonline.com.au,/thrive-tallow-aloe-tallow-after-sun-balm-160ml/,/,,
