id,from_path,target_type,target_destination,target_entity_id,category,site_id
32134,/a-spoonful-of-orange-amp-cinnamon-270g/,category,Category ID: 498,498,standard-product,1000
32137,/antipodes-multi-masking-duo-pack/,category,Category ID: 402,402,standard-product,1000
32138,/antipodes-sfp15-face-body-moist-immortal-skin-bright-60ml/,category,Category ID: 402,402,standard-product,1000
32139,/bd-ultra-fine-ii-syringe-30-gauge-x-100-box/,category,Category ID: 514,514,standard-product,1000
32140,/carwari-agave-dark-syrup-350ml-aco/,brand,Brand ID: 8227,8227,standard-product,1000
32141,/carwari-extra-virgin-sesame-oil-250ml-aco/,brand,Brand ID: 8227,8227,standard-product,1000
32142,/carwari-unhulled-black-tahini-375gm-aco/,brand,Brand ID: 8227,8227,standard-product,1000
32143,/carwari-unhulled-tahini-375gm-aco/,brand,Brand ID: 8227,8227,standard-product,1000
32144,/charco-activated-charcoal-tabs-250mg-60t/,category,Category ID: 416,416,standard-product,1000
32145,/dried-apricot-halves-100g/,category,Category ID: 498,498,standard-product,1000
32146,/eco-modern-essentials-aroma-essential-oil-blend-cheerful-10ml/,brand,Brand ID: 888,888,standard-product,1000
32147,/clover-fields-australian-lavender-soap-100g/,product,Product ID: 55533,55533,standard-product,1000
32148,/clover-fields-boronia-and-aloe-vera-soap-100g/,brand,Brand ID: 872,872,standard-product,1000
32149,/clover-fields-coconut-cream-and-honey-soap-100g/,brand,Brand ID: 872,872,standard-product,1000
32150,/clover-fields-cucumber-and-melon-soap-100g/,brand,Brand ID: 872,872,standard-product,1000
32151,/clover-fields-grapefruit-and-linden-soap-100g/,brand,Brand ID: 872,872,standard-product,1000
32152,/clover-fields-hemp-and-lemon-scented-gum-soap-100g/,brand,Brand ID: 872,872,standard-product,1000
32153,/clover-fields-neem-oil-and-pomegranate-soap-100g/,brand,Brand ID: 872,872,standard-product,1000
32154,/clover-fields-raspberry-and-marshmallow-soap-100g/,brand,Brand ID: 872,872,standard-product,1000
32155,/clover-fields-rose-petal-and-glycerine-soap-100g/,brand,Brand ID: 872,872,standard-product,1000
32159,/farro-500g-mt-zero/,category,Category ID: 498,498,standard-product,1000
32160,/flexeze-hand-warmers-x-5-value-pack/,category,Category ID: 402,402,standard-product,1000
32161,/four-leaf-baby-porridge-300gm-aco/,category,Category ID: 410,410,standard-product,1000
32162,/magnesium-chloride-flakes-500g-by-magnesium-power/,category,Category ID: 514,514,standard-product,1000
32163,/unique-selections-apple-green-tea-body-lotion/,category,Category ID: 429,429,standard-product,1000
32164,/ecosoothe-muscle-cream-50ml/,category,Category ID: 416,416,standard-product,1000
32165,/ecosoothe-calendula-cream-50ml/,category,Category ID: 416,416,standard-product,1000
32166,/hemp-and-tea-tree-conditioner-500ml-by-biologika/,brand,Brand ID: 697,697,standard-product,1000
32167,/woohoo-all-natural-deodorant-paste-mellow-yellow/,brand,Brand ID: 683,683,standard-product,1000
32168,/sukin-hydrating-mist-toner-125ml-on-sale/,category,Category ID: 402,402,sale-expiry,1000
32169,/sukin-moisture-restoring-night-cream-120ml-on-sale/,category,Category ID: 402,402,sale-expiry,1000
32170,/organic-clean-dishwashing-concentrate-500ml/,category,Category ID: 788,788,standard-product,1000
32171,/organic-clean-oven-grill-cleaner-500ml/,category,Category ID: 563,563,standard-product,1000
32172,/basik-honey-australian-organic-1kg/,category,Category ID: 509,509,standard-product,1000
32174,/unique-selections-neroli-bergamot-hand-body-wash/,brand,Brand ID: 697,697,standard-product,1000
32175,/chico-bag-reusable-shopping-bag-original-with-integrated-pouch-1-bag/,category,Category ID: 34,34,standard-product,1000
32176,/klean-kanteen-355ml-12oz-insulated-kids-drink-bottle-ballet-slipper/,category,Category ID: 1214,1214,standard-product,1000
32177,/klean-kanteen-355ml-12oz-insulated-kids-drink-bottle-lizard-tails/,category,Category ID: 1214,1214,standard-product,1000
32178,/klean-kanteen-355ml-12oz-insulated-kids-drink-bottle-paper-dinos/,category,Category ID: 1214,1214,standard-product,1000
32179,/abode-cleaning-products-surface-cleaner-lime-spritz-500ml/,product,Product ID: 47226,47226,standard-product,1000
32181,/rosehip-moroccan-oil-nourishing-moisturiser-100g-by-tilley-organic/,category,Category ID: 402,402,standard-product,1000
32182,/magnesium-effervescent-tablets-natural-citrus-flavour-10-tablets-by-voost/,category,Category ID: 514,514,standard-product,1000
32183,/ecostore-lemon-dish-wash-liquid-1-litre/,category,Category ID: 788,788,standard-product,1000
32184,/four-sigmatic-mushcoffee-lions-mane-10-x-2-5g/,category,Category ID: 1169,1169,standard-product,1000
32185,/baby-nappy-balm-60-ml-by-ecostore/,category,Category ID: 410,410,standard-product,1000
32186,/amp/grants-kids-toothpaste-blueberry-burst-75gmx12/,product,Product ID: 10964,10964,standard-product,1000
32187,/baker-boys-fresh-bread-pain-au-chocolat/,brand,Brand ID: 10139,10139,standard-product,1000
32189,/baker-boys-fresh-bread-pasta-dura/,brand,Brand ID: 10139,10139,standard-product,1000
32190,/oil-garden-tangerine-12ml/,product,Product ID: 41984,41984,standard-product,1000
32191,/cookies-organic-16x60g-by-organic-times/,product,Product ID: 7885,7885,standard-product,1000
32192,/wildcraft-dispensary-arnica-natural-ointment-50g-on-sale/,product,Product ID: 43069,43069,sale-expiry,1000
32194,/boomers-100-percent-whey-protein-isolate-1kg/,product,Product ID: 46465,46465,standard-product,1000
32195,/baby-body-wash-250-ml-by-billie-baby/,category,Category ID: 410,410,standard-product,1000
32196,/kickstart-breakfast-herbs-170gr-by-eden-health-foods/,category,Category ID: 663,663,standard-product,1000
32197,/clover-fields-sorbolene-glycerine-crm-soap-100g-x-36-display/,product,Product ID: 42659,42659,standard-product,1000
32198,/solutions-4-health-oil-of-wild-oregano-lozenge-12-drops-on-sale/,product,Product ID: 42075,42075,sale-expiry,1000
32199,/nature-first-quinoa-puffed-organic-80g-x-6/,product,Product ID: 20302,20302,standard-product,1000
32200,/b-complex-effervescent-tablets-apricot-peach-flavour-6x10-tabs-voost/,category,Category ID: 493,493,standard-product,1000
32201,/essential-therapeutics-essent-cleanser-base-organic-250ml/,product,Product ID: 41943,41943,standard-product,1000
32202,/ecostore-toilet-cleaner-eucalyptus-500ml/,category,Category ID: 563,563,standard-product,1000
32203,/clover-fields-neem-oil-and-pomegranate-soap-100g-x-36-display/,product,Product ID: 42378,42378,standard-product,1000
32204,/power-vegan-meals-by-maya-sozer/,category,Category ID: 493,493,standard-product,1000
32205,/rescue-pastilles-blackcurrant-50g-bach-flower-remedies/,category,Category ID: 498,498,standard-product,1000
32206,/brands/Feminine-Mysteries.html,category,Category ID: 979,979,brand-page,1000
32210,/blooms-horse-chestnut-1500mgr-90-capsules/,product,Product ID: 44324,44324,standard-product,1000
32211,/herbs-of-gold-sleep-ease-60vc/,product,Product ID: 45225,45225,standard-product,1000
32212,/nature-first-rice-crisp-brown-6-x-375g/,product,Product ID: 3234,3234,standard-product,1000
32214,/coconut-and-argan-conditioner-coconut-tree/,category,Category ID: 32,32,standard-product,1000
32215,/gaia-natural-baby-soothing-cream-100ml/,category,Category ID: 410,410,standard-product,1000
32217,/lifestream-ultimate-greens-100g/,brand,Brand ID: 642,642,standard-product,1000
32219,/burrum/,category,Category ID: 498,498,standard-product,1000
32221,/organic-body-deodorant/,category,Category ID: 440,440,standard-product,1000
32222,/hydrating-facial-toning-essence/,category,Category ID: 486,486,standard-product,1000
32223,/oil-garden-black-pepper-12ml/,product,Product ID: 43468,43468,standard-product,1000
32224,/grounded-spread-cashew-coconut-hemp-smooth-250g/,category,Category ID: 508,508,standard-product,1000
32226,/dj-a-natures-protein-teriyaki-green-peas-200g/,category,Category ID: 498,498,standard-product,1000
32231,/blooms-juniper-berries-tea-100g/,category,Category ID: 741,741,standard-product,1000
32232,/eco-modern-essentials-aroma-essential-oil-blend-gingerbread-10ml/,brand,Brand ID: 888,888,standard-product,1000
32233,/sow-n-sow-gift-of-seeds-mothers-day-chrysanthemum-x1/,brand,Brand ID: 9281,9281,standard-product,1000
32234,/retrokitchen-100-biodegradable-dishcloth-gumnuts-1-on-sale/,brand,Brand ID: 5262,5262,sale-expiry,1000
32235,/natural-scents-patchouli-deodorant/,category,Category ID: 440,440,standard-product,1000
32236,/byron-bay-medicinal-herbs-dragons-blood-liq-dressing-30ml/,category,Category ID: 514,514,standard-product,1000
32237,/night-care-intense-50ml-rosenserien/,category,Category ID: 1274,1274,standard-product,1000
32238,/tea-tonic-french-earl-grey-tea-travel-pack/,brand,Brand ID: 1041,1041,standard-product,1000
32239,/essential-therapeutics-essential-solubiliser-1l/,product,Product ID: 47575,47575,standard-product,1000
32240,/chai-original-yellow-100g-hari-har/,category,Category ID: 520,520,standard-product,1000
32241,/love-tea-organic-calming-x-20-pyramids/,brand,Brand ID: 946,946,standard-product,1000
32242,/organic-childrens-toothpaste-banana-50gm-by-riddells-creek/,category,Category ID: 979,979,standard-product,1000
32244,/dr-organic-toothpaste-dead-sea-100ml/,brand,Brand ID: 69,69,standard-product,1000
32245,/day-cream-88ml-by-alaffia/,brand,Brand ID: 509,509,standard-product,1000
32246,/dr-plotkas-mouthwatch-toothbrush-kids-soft-yellow/,brand,Brand ID: 10044,10044,standard-product,1000
32247,/turmeric-55-grams-by-planet-organic/,product,Product ID: 46678,46678,standard-product,1000
32248,/melrose-organic-walnut-oil-250ml-melrose/,product,Product ID: 44808,44808,standard-product,1000
32249,/vital-protein-original-500-grams-by-vital-nutrition/,product,Product ID: 43001,43001,standard-product,1000
32250,/essential-therapeutics-hemp-oil-organic-50ml/,product,Product ID: 7060,7060,standard-product,1000
32251,/facial-cleanser-100ml-by-alaffia/,brand,Brand ID: 509,509,standard-product,1000
32252,/dr-organic-pomegranate-lip-balm-5-7ml/,brand,Brand ID: 69,69,standard-product,1000
32255,/brands/UNIQUELY-ORGANIC/,brand,Brand ID: 697,697,brand-page,1000
32256,/organic-clean/,category,Category ID: 563,563,standard-product,1000
32257,/honey-australia/,category,Category ID: 509,509,standard-product,1000
32258,/brands/Nuferm/,category,Category ID: 493,493,brand-page,1000
32259,/dcic/,category,Category ID: 979,979,standard-product,1000
32260,/hello-pure/,category,Category ID: 498,498,standard-product,1000
32261,/difatti-gluten-free-plain-gnocchi-250g-on-sale-bbd-03-22/,category,Category ID: 498,498,sale-expiry,1000
32262,/brands/Riddells-Creek/,brand,Brand ID: 697,697,brand-page,1000
32264,/organic-times-full-cream-milk-powder-300g-on-sale-29-04-22/,product,Product ID: 1984,1984,sale-expiry,1000
32265,/riddells-creek-organic-toothpaste-whitening-aco-95-100g/,category,Category ID: 686,686,standard-product,1000
32266,/riddells-creek-organic-toothpaste-herbal-aco-95-100g/,category,Category ID: 686,686,standard-product,1000
32267,/riddells-creek-organic-toothpaste-mint-aco-95-100g/,category,Category ID: 686,686,standard-product,1000
32268,/the-broth-sisters-gift-wrapped-pack-3-x-170g-jars/,brand,Brand ID: 8223,8223,standard-product,1000
32269,/alaffia-whipped-shea-butter-coconut-oil-coconut-chai-114g/,brand,Brand ID: 509,509,standard-product,1000
32270,/luvin-life-herbal-foot-patches-contains-5-pairs-10-patches-5-x-2/,brand,Brand ID: 754,754,standard-product,1000
32271,/botanika-blends-botanika-basics-coconut-water-powder-300g/,brand,Brand ID: 780,780,standard-product,1000
32272,/amazing-oils-magnesium-oil-natural-relief-spray-250ml/,product,Product ID: 670,670,standard-product,1000
32273,/hello-pure-organic-young-jackfruit-400g/,category,Category ID: 1385,1385,standard-product,1000
32274,/honey-australia-lavender-honey-170g/,category,Category ID: 509,509,standard-product,1000
32275,/honey-australia-cinnamon-honey-170g/,category,Category ID: 509,509,standard-product,1000
32276,/honey-australia-lemon-honey-170g/,category,Category ID: 509,509,standard-product,1000
32277,/macro-mike-plant-based-protein-bangin-banoffee-pie-1kg/,brand,Brand ID: 6009,6009,standard-product,1000
32278,/global-organics-pesto-alla-genovese-organic-120g/,brand,Brand ID: 291,291,standard-product,1000
32279,/dr-organic-coconut-oil-night-cream-50ml/,brand,Brand ID: 69,69,standard-product,1000
32280,/dr-organic-conditioner-cocoa-butter-265ml/,brand,Brand ID: 69,69,standard-product,1000
32281,/dr-organic-shampoo-cocoa-butter-265ml-3/,brand,Brand ID: 69,69,standard-product,1000
32282,/asafoetida-40g-by-pure-food-essentials/,category,Category ID: 498,498,standard-product,1000
32283,/klean-kanteen-355ml-12oz-insulated-kids-drink-bottle-unicorn-leap/,brand,Brand ID: 755,755,standard-product,1000
32284,/essential-hemp-organic-hemp-protein-powder-chocolate-420g-on-sale-06-22/,product,Product ID: 20083,20083,sale-expiry,1000
32285,/pure-food-essentials-chilli-powder-80g-on-sale-bbd-12-21/,category,Category ID: 500,500,sale-expiry,1000
32286,/n95-tga-approved-disposable-3-layer-face-mask-5-x-10-packs-in-a-box/,category,Category ID: 979,979,standard-product,1000
32287,/stoney-creek-golden-flaxseed-oil-organic-280ml/,product,Product ID: 43763,43763,standard-product,1000
32289,/n95-tga-approved-disposable-3-layer-face-mask-1-x-10-pack/,category,Category ID: 979,979,standard-product,1000
32290,/lotus-cornflour-maize-500g-bb-1-11-21-on-sale/,product,Product ID: 3008,3008,sale-expiry,1000
32291,/lotus-chana-dahl-spilt-peas-organic-500g-on-sale-bbd20-03-22/,product,Product ID: 3155,3155,sale-expiry,1000
32294,/herbs-of-gold-fish-oil-1700-odourless-400c/,category,Category ID: 514,514,standard-product,1000
32295,/leda-nutrition-biscuits-arrowroot-205g-on-sale/,product,Product ID: 2848,2848,sale-expiry,1000
32296,/ebo-chickpeas-organic-400g-x-12/,product,Product ID: 46661,46661,standard-product,1000
32297,/herbs-of-gold-natural-vitamin-e-500iu-200c/,product,Product ID: 43890,43890,standard-product,1000
32298,/clover-fields-lemon-myrtle-shower-and-bath-gel-200ml/,brand,Brand ID: 872,872,standard-product,1000
32299,/purabon-probiotic-balls-coconut-cacao-43g-x-12/,category,Category ID: 493,493,standard-product,1000
32300,/locako-coffee-creamer-raw-300g/,brand,Brand ID: 5386,5386,standard-product,1000
32301,/healing-herbs-olive-bach-flower-remedy-10ml/,category,Category ID: 514,514,standard-product,1000
32302,/lifestream-astazan-6mg-60vc/,brand,Brand ID: 642,642,standard-product,1000
32303,/lifestream-organic-spirulina-plus-vitamin-c-120vc/,category,Category ID: 514,514,standard-product,1000
32304,/mthfr-group-total-b-drops-25ml/,category,Category ID: 514,514,standard-product,1000
32305,/essential-hemp-hemp-protein-powder-vanilla-420g/,product,Product ID: 20084,20084,standard-product,1000
32306,/lifestream-advanced-multi-60vc/,brand,Brand ID: 642,642,standard-product,1000
32308,/abode-timber-surface-spray-atlas-cedar-500ml-on-sale/,product,Product ID: 44118,44118,sale-expiry,1000
32309,/honeylife-manuka-honey-mgo-120-plus-500g-on-sale/,brand,Brand ID: 923,923,sale-expiry,1000
32310,/oil-garden-lavender-12ml-on-sale/,product,Product ID: 45302,45302,sale-expiry,1000
32311,/four-leaf-triticale-flakes-4kg-aco/,product,Product ID: 34290,34290,standard-product,1000
32312,/red-kidney-beans-400g-siena/,product,Product ID: 42423,42423,standard-product,1000
32313,/the-goodnight-co-pure-essential-oil-immunity-blend-10ml/,brand,Brand ID: 9938,9938,standard-product,1000
32315,/my-magic-mud-calcium-bentonite-clay-deep-pore-cleansing-clay-155-9g/,brand,Brand ID: 663,663,standard-product,1000
32319,/dr-bronners-rose-green-tea-castile-liquid-bar-soap-gift-pack/,brand,Brand ID: 458,458,standard-product,1000
32320,/uv-natural-baby-sunscreen-spf-30-50-grams-by-uv-natural/,category,Category ID: 602,602,standard-product,1000
32321,/xylitol-shaker-pack-200-grams-by-nirvana-xylitol/,product,Product ID: 33704,33704,standard-product,1000
32322,/brands/Coconut-Tree/,category,Category ID: 979,979,brand-page,1000
32323,/brands/ECOSOOTHE/,brand,Brand ID: 697,697,brand-page,1000
32324,/clover-fields-neem-oil-and-pomegranate-soap-100g-x36-display/,brand,Brand ID: 872,872,standard-product,1000
32325,/clover-fields-soy-and-camomile-soap-100g-x-36-display/,brand,Brand ID: 872,872,standard-product,1000
32326,/pure-food-essentials-turmeric-powder-80gr/,category,Category ID: 500,500,standard-product,1000
32327,/pure-food-essentials-ginger-powder-80gr/,product,Product ID: 43067,43067,standard-product,1000
32328,/lakewood-pomegranate-blueberry-juice-blend-organic-946ml/,brand,Brand ID: 393,393,standard-product,1000
